Year,Level,Division,Test,RawScore,Percentile
2025,5,Classroom Experience,Total Score,28,3
2025,5,Classroom Experience,Total Score,29,3
2025,5,Classroom Experience,Total Score,30,4
2025,5,Classroom Experience,Total Score,31,4
2025,5,Classroom Experience,Total Score,32,4
2025,5,Classroom Experience,Total Score,33,4
2025,5,Classroom Experience,Total Score,34,4
2025,5,Classroom Experience,Total Score,35,4
2025,5,Classroom Experience,Total Score,36,4
2025,5,Classroom Experience,Total Score,37,5
2025,5,Classroom Experience,Total Score,38,5
2025,5,Classroom Experience,Total Score,39,6
2025,5,Classroom Experience,Total Score,40,6
2025,5,Classroom Experience,Total Score,41,6
2025,5,Classroom Experience,Total Score,42,7
2025,5,Classroom Experience,Total Score,43,7
2025,5,Classroom Experience,Total Score,44,7
2025,5,Classroom Experience,Total Score,45,8
2025,5,Classroom Experience,Total Score,46,9
2025,5,Classroom Experience,Total Score,47,9
2025,5,Classroom Experience,Total Score,48,10
2025,5,Classroom Experience,Total Score,49,10
2025,5,Classroom Experience,Total Score,50,11
2025,5,Classroom Experience,Total Score,51,12
2025,5,Classroom Experience,Total Score,52,13
2025,5,Classroom Experience,Total Score,53,14
2025,5,Classroom Experience,Total Score,54,15
2025,5,Classroom Experience,Total Score,55,16
2025,5,Classroom Experience,Total Score,56,17
2025,5,Classroom Experience,Total Score,57,18
2025,5,Classroom Experience,Total Score,58,19
2025,5,Classroom Experience,Total Score,59,20
2025,5,Classroom Experience,Total Score,59,21
2025,5,Classroom Experience,Total Score,60,22
2025,5,Classroom Experience,Total Score,61,23
2025,5,Classroom Experience,Total Score,62,24
2025,5,Classroom Experience,Total Score,62,25
2025,5,Classroom Experience,Total Score,63,26
2025,5,Classroom Experience,Total Score,64,27
2025,5,Classroom Experience,Total Score,64,28
2025,5,Classroom Experience,Total Score,64,29
2025,5,Classroom Experience,Total Score,65,30
2025,5,Classroom Experience,Total Score,66,31
2025,5,Classroom Experience,Total Score,66,32
2025,5,Classroom Experience,Total Score,67,33
2025,5,Classroom Experience,Total Score,67,34
2025,5,Classroom Experience,Total Score,67,35
2025,5,Classroom Experience,Total Score,68,36
2025,5,Classroom Experience,Total Score,68,37
2025,5,Classroom Experience,Total Score,69,38
2025,5,Classroom Experience,Total Score,69,39
2025,5,Classroom Experience,Total Score,70,40
2025,5,Classroom Experience,Total Score,70,41
2025,5,Classroom Experience,Total Score,70,42
2025,5,Classroom Experience,Total Score,71,43
2025,5,Classroom Experience,Total Score,71,44
2025,5,Classroom Experience,Total Score,72,45
2025,5,Classroom Experience,Total Score,72,46
2025,5,Classroom Experience,Total Score,73,47
2025,5,Classroom Experience,Total Score,73,48
2025,5,Classroom Experience,Total Score,74,49
2025,5,Classroom Experience,Total Score,74,50
2025,5,Classroom Experience,Total Score,74,51
2025,5,Classroom Experience,Total Score,75,52
2025,5,Classroom Experience,Total Score,75,53
2025,5,Classroom Experience,Total Score,75,54
2025,5,Classroom Experience,Total Score,76,55
2025,5,Classroom Experience,Total Score,76,56
2025,5,Classroom Experience,Total Score,77,57
2025,5,Classroom Experience,Total Score,77,58
2025,5,Classroom Experience,Total Score,77,59
2025,5,Classroom Experience,Total Score,78,60
2025,5,Classroom Experience,Total Score,78,61
2025,5,Classroom Experience,Total Score,78,62
2025,5,Classroom Experience,Total Score,79,63
2025,5,Classroom Experience,Total Score,79,64
2025,5,Classroom Experience,Total Score,79,65
2025,5,Classroom Experience,Total Score,80,66
2025,5,Classroom Experience,Total Score,80,67
2025,5,Classroom Experience,Total Score,80,68
2025,5,Classroom Experience,Total Score,81,69
2025,5,Classroom Experience,Total Score,81,70
2025,5,Classroom Experience,Total Score,81,71
2025,5,Classroom Experience,Total Score,82,72
2025,5,Classroom Experience,Total Score,82,73
2025,5,Classroom Experience,Total Score,83,74
2025,5,Classroom Experience,Total Score,83,75
2025,5,Classroom Experience,Total Score,83,76
2025,5,Classroom Experience,Total Score,84,77
2025,5,Classroom Experience,Total Score,84,78
2025,5,Classroom Experience,Total Score,85,79
2025,5,Classroom Experience,Total Score,85,80
2025,5,Classroom Experience,Total Score,86,81
2025,5,Classroom Experience,Total Score,86,82
2025,5,Classroom Experience,Total Score,86,83
2025,5,Classroom Experience,Total Score,87,84
2025,5,Classroom Experience,Total Score,87,85
2025,5,Classroom Experience,Total Score,87,86
2025,5,Classroom Experience,Total Score,88,87
2025,5,Classroom Experience,Total Score,88,88
2025,5,Classroom Experience,Total Score,89,89
2025,5,Classroom Experience,Total Score,89,90
2025,5,Classroom Experience,Total Score,90,91
2025,5,Classroom Experience,Total Score,90,92
2025,5,Classroom Experience,Total Score,91,93
2025,5,Classroom Experience,Total Score,91,94
2025,5,Classroom Experience,Total Score,92,95
2025,5,Classroom Experience,Total Score,92,96
2025,5,Classroom Experience,Total Score,93,97
2025,5,Classroom Experience,Total Score,94,98
2025,5,Classroom Experience,Total Score,95,99
2025,5,Classroom Experience,Total Score,96,99
2025,6,Classroom Experience,Total Score,0,0
2025,6,Classroom Experience,Total Score,1,0
2025,6,Classroom Experience,Total Score,2,0
2025,6,Classroom Experience,Total Score,3,0
2025,6,Classroom Experience,Total Score,4,0
2025,6,Classroom Experience,Total Score,5,0
2025,6,Classroom Experience,Total Score,6,0
2025,6,Classroom Experience,Total Score,7,0
2025,6,Classroom Experience,Total Score,8,0
2025,6,Classroom Experience,Total Score,9,0
2025,6,Classroom Experience,Total Score,10,0
2025,6,Classroom Experience,Total Score,11,0
2025,6,Classroom Experience,Total Score,12,0
2025,6,Classroom Experience,Total Score,13,0
2025,6,Classroom Experience,Total Score,14,0
2025,6,Classroom Experience,Total Score,15,0
2025,6,Classroom Experience,Total Score,16,0
2025,6,Classroom Experience,Total Score,17,0
2025,6,Classroom Experience,Total Score,18,1
2025,6,Classroom Experience,Total Score,19,1
2025,6,Classroom Experience,Total Score,20,1
2025,6,Classroom Experience,Total Score,21,1
2025,6,Classroom Experience,Total Score,22,1
2025,6,Classroom Experience,Total Score,23,1
2025,6,Classroom Experience,Total Score,24,1
2025,6,Classroom Experience,Total Score,25,1
2025,6,Classroom Experience,Total Score,26,1
2025,6,Classroom Experience,Total Score,27,1
2025,6,Classroom Experience,Total Score,28,1
2025,6,Classroom Experience,Total Score,29,1
2025,6,Classroom Experience,Total Score,30,1
2025,6,Classroom Experience,Total Score,31,1
2025,6,Classroom Experience,Total Score,32,2
2025,6,Classroom Experience,Total Score,33,2
2025,6,Classroom Experience,Total Score,34,2
2025,6,Classroom Experience,Total Score,35,2
2025,6,Classroom Experience,Total Score,36,2
2025,6,Classroom Experience,Total Score,37,3
2025,6,Classroom Experience,Total Score,38,3
2025,6,Classroom Experience,Total Score,39,3
2025,6,Classroom Experience,Total Score,40,3
2025,6,Classroom Experience,Total Score,41,4
2025,6,Classroom Experience,Total Score,42,5
2025,6,Classroom Experience,Total Score,43,6
2025,6,Classroom Experience,Total Score,44,6
2025,6,Classroom Experience,Total Score,45,7
2025,6,Classroom Experience,Total Score,46,7
2025,6,Classroom Experience,Total Score,47,8
2025,6,Classroom Experience,Total Score,47,9
2025,6,Classroom Experience,Total Score,48,10
2025,6,Classroom Experience,Total Score,49,10
2025,6,Classroom Experience,Total Score,49,11
2025,6,Classroom Experience,Total Score,50,12
2025,6,Classroom Experience,Total Score,51,12
2025,6,Classroom Experience,Total Score,51,13
2025,6,Classroom Experience,Total Score,52,14
2025,6,Classroom Experience,Total Score,53,15
2025,6,Classroom Experience,Total Score,53,16
2025,6,Classroom Experience,Total Score,54,17
2025,6,Classroom Experience,Total Score,54,18
2025,6,Classroom Experience,Total Score,55,19
2025,6,Classroom Experience,Total Score,56,20
2025,6,Classroom Experience,Total Score,57,21
2025,6,Classroom Experience,Total Score,57,22
2025,6,Classroom Experience,Total Score,58,23
2025,6,Classroom Experience,Total Score,59,24
2025,6,Classroom Experience,Total Score,60,25
2025,6,Classroom Experience,Total Score,61,26
2025,6,Classroom Experience,Total Score,61,27
2025,6,Classroom Experience,Total Score,62,28
2025,6,Classroom Experience,Total Score,63,28
2025,6,Classroom Experience,Total Score,64,29
2025,6,Classroom Experience,Total Score,64,30
2025,6,Classroom Experience,Total Score,64,31
2025,6,Classroom Experience,Total Score,65,32
2025,6,Classroom Experience,Total Score,65,33
2025,6,Classroom Experience,Total Score,65,34
2025,6,Classroom Experience,Total Score,66,35
2025,6,Classroom Experience,Total Score,66,36
2025,6,Classroom Experience,Total Score,66,37
2025,6,Classroom Experience,Total Score,66,38
2025,6,Classroom Experience,Total Score,67,39
2025,6,Classroom Experience,Total Score,67,40
2025,6,Classroom Experience,Total Score,68,41
2025,6,Classroom Experience,Total Score,69,42
2025,6,Classroom Experience,Total Score,69,43
2025,6,Classroom Experience,Total Score,70,44
2025,6,Classroom Experience,Total Score,70,45
2025,6,Classroom Experience,Total Score,70,46
2025,6,Classroom Experience,Total Score,71,47
2025,6,Classroom Experience,Total Score,72,48
2025,6,Classroom Experience,Total Score,73,49
2025,6,Classroom Experience,Total Score,73,50
2025,6,Classroom Experience,Total Score,73,51
2025,6,Classroom Experience,Total Score,74,52
2025,6,Classroom Experience,Total Score,74,53
2025,6,Classroom Experience,Total Score,75,54
2025,6,Classroom Experience,Total Score,75,55
2025,6,Classroom Experience,Total Score,76,56
2025,6,Classroom Experience,Total Score,77,57
2025,6,Classroom Experience,Total Score,77,58
2025,6,Classroom Experience,Total Score,77,59
2025,6,Classroom Experience,Total Score,77,60
2025,6,Classroom Experience,Total Score,78,61
2025,6,Classroom Experience,Total Score,78,62
2025,6,Classroom Experience,Total Score,78,63
2025,6,Classroom Experience,Total Score,78,64
2025,6,Classroom Experience,Total Score,79,65
2025,6,Classroom Experience,Total Score,79,66
2025,6,Classroom Experience,Total Score,79,67
2025,6,Classroom Experience,Total Score,79,68
2025,6,Classroom Experience,Total Score,80,69
2025,6,Classroom Experience,Total Score,80,70
2025,6,Classroom Experience,Total Score,80,71
2025,6,Classroom Experience,Total Score,81,72
2025,6,Classroom Experience,Total Score,81,73
2025,6,Classroom Experience,Total Score,82,74
2025,6,Classroom Experience,Total Score,82,75
2025,6,Classroom Experience,Total Score,82,76
2025,6,Classroom Experience,Total Score,82,77
2025,6,Classroom Experience,Total Score,83,78
2025,6,Classroom Experience,Total Score,83,79
2025,6,Classroom Experience,Total Score,83,80
2025,6,Classroom Experience,Total Score,83,81
2025,6,Classroom Experience,Total Score,84,82
2025,6,Classroom Experience,Total Score,84,83
2025,6,Classroom Experience,Total Score,85,84
2025,6,Classroom Experience,Total Score,85,85
2025,6,Classroom Experience,Total Score,86,86
2025,6,Classroom Experience,Total Score,86,87
2025,6,Classroom Experience,Total Score,86,88
2025,6,Classroom Experience,Total Score,87,89
2025,6,Classroom Experience,Total Score,88,89
2025,6,Classroom Experience,Total Score,88,90
2025,6,Classroom Experience,Total Score,89,91
2025,6,Classroom Experience,Total Score,89,92
2025,6,Classroom Experience,Total Score,90,93
2025,6,Classroom Experience,Total Score,90,94
2025,6,Classroom Experience,Total Score,91,95
2025,6,Classroom Experience,Total Score,91,96
2025,6,Classroom Experience,Total Score,92,97
2025,6,Classroom Experience,Total Score,92,98
2025,6,Classroom Experience,Total Score,93,99
2025,6,Outside Experience,Total Score,0,0
2025,6,Outside Experience,Total Score,1,0
2025,6,Outside Experience,Total Score,2,0
2025,6,Outside Experience,Total Score,3,0
2025,6,Outside Experience,Total Score,4,0
2025,6,Outside Experience,Total Score,5,0
2025,6,Outside Experience,Total Score,6,0
2025,6,Outside Experience,Total Score,7,0
2025,6,Outside Experience,Total Score,8,0
2025,6,Outside Experience,Total Score,9,0
2025,6,Outside Experience,Total Score,10,0
2025,6,Outside Experience,Total Score,11,0
2025,6,Outside Experience,Total Score,12,0
2025,6,Outside Experience,Total Score,13,0
2025,6,Outside Experience,Total Score,14,0
2025,6,Outside Experience,Total Score,15,0
2025,6,Outside Experience,Total Score,16,0
2025,6,Outside Experience,Total Score,17,0
2025,6,Outside Experience,Total Score,18,0
2025,6,Outside Experience,Total Score,19,0
2025,6,Outside Experience,Total Score,20,0
2025,6,Outside Experience,Total Score,21,0
2025,6,Outside Experience,Total Score,22,0
2025,6,Outside Experience,Total Score,23,0
2025,6,Outside Experience,Total Score,24,0
2025,6,Outside Experience,Total Score,25,0
2025,6,Outside Experience,Total Score,26,0
2025,6,Outside Experience,Total Score,27,0
2025,6,Outside Experience,Total Score,28,0
2025,6,Outside Experience,Total Score,29,0
2025,6,Outside Experience,Total Score,30,0
2025,6,Outside Experience,Total Score,31,0
2025,6,Outside Experience,Total Score,32,0
2025,6,Outside Experience,Total Score,33,0
2025,6,Outside Experience,Total Score,34,0
2025,6,Outside Experience,Total Score,35,0
2025,6,Outside Experience,Total Score,36,0
2025,6,Outside Experience,Total Score,37,0
2025,6,Outside Experience,Total Score,38,0
2025,6,Outside Experience,Total Score,39,0
2025,6,Outside Experience,Total Score,40,0
2025,6,Outside Experience,Total Score,41,0
2025,6,Outside Experience,Total Score,42,0
2025,6,Outside Experience,Total Score,43,0
2025,6,Outside Experience,Total Score,44,0
2025,6,Outside Experience,Total Score,45,0
2025,6,Outside Experience,Total Score,46,0
2025,6,Outside Experience,Total Score,47,0
2025,6,Outside Experience,Total Score,47,1
2025,6,Outside Experience,Total Score,47,2
2025,6,Outside Experience,Total Score,48,3
2025,6,Outside Experience,Total Score,49,3
2025,6,Outside Experience,Total Score,50,3
2025,6,Outside Experience,Total Score,51,3
2025,6,Outside Experience,Total Score,52,3
2025,6,Outside Experience,Total Score,52,4
2025,6,Outside Experience,Total Score,52,5
2025,6,Outside Experience,Total Score,53,6
2025,6,Outside Experience,Total Score,54,6
2025,6,Outside Experience,Total Score,54,7
2025,6,Outside Experience,Total Score,54,8
2025,6,Outside Experience,Total Score,55,9
2025,6,Outside Experience,Total Score,55,10
2025,6,Outside Experience,Total Score,56,11
2025,6,Outside Experience,Total Score,57,11
2025,6,Outside Experience,Total Score,58,11
2025,6,Outside Experience,Total Score,59,11
2025,6,Outside Experience,Total Score,59,12
2025,6,Outside Experience,Total Score,59,13
2025,6,Outside Experience,Total Score,60,14
2025,6,Outside Experience,Total Score,61,14
2025,6,Outside Experience,Total Score,61,15
2025,6,Outside Experience,Total Score,61,16
2025,6,Outside Experience,Total Score,62,17
2025,6,Outside Experience,Total Score,63,17
2025,6,Outside Experience,Total Score,64,17
2025,6,Outside Experience,Total Score,65,17
2025,6,Outside Experience,Total Score,66,17
2025,6,Outside Experience,Total Score,66,18
2025,6,Outside Experience,Total Score,67,19
2025,6,Outside Experience,Total Score,68,19
2025,6,Outside Experience,Total Score,68,20
2025,6,Outside Experience,Total Score,68,21
2025,6,Outside Experience,Total Score,69,22
2025,6,Outside Experience,Total Score,69,23
2025,6,Outside Experience,Total Score,69,24
2025,6,Outside Experience,Total Score,70,25
2025,6,Outside Experience,Total Score,71,25
2025,6,Outside Experience,Total Score,72,25
2025,6,Outside Experience,Total Score,73,25
2025,6,Outside Experience,Total Score,73,26
2025,6,Outside Experience,Total Score,73,27
2025,6,Outside Experience,Total Score,73,28
2025,6,Outside Experience,Total Score,73,29
2025,6,Outside Experience,Total Score,74,30
2025,6,Outside Experience,Total Score,74,31
2025,6,Outside Experience,Total Score,74,32
2025,6,Outside Experience,Total Score,74,33
2025,6,Outside Experience,Total Score,74,34
2025,6,Outside Experience,Total Score,74,35
2025,6,Outside Experience,Total Score,75,36
2025,6,Outside Experience,Total Score,75,37
2025,6,Outside Experience,Total Score,75,38
2025,6,Outside Experience,Total Score,75,39
2025,6,Outside Experience,Total Score,75,40
2025,6,Outside Experience,Total Score,76,41
2025,6,Outside Experience,Total Score,77,41
2025,6,Outside Experience,Total Score,77,42
2025,6,Outside Experience,Total Score,77,43
2025,6,Outside Experience,Total Score,78,44
2025,6,Outside Experience,Total Score,79,44
2025,6,Outside Experience,Total Score,79,45
2025,6,Outside Experience,Total Score,79,46
2025,6,Outside Experience,Total Score,79,47
2025,6,Outside Experience,Total Score,79,48
2025,6,Outside Experience,Total Score,80,49
2025,6,Outside Experience,Total Score,81,49
2025,6,Outside Experience,Total Score,81,50
2025,6,Outside Experience,Total Score,81,51
2025,6,Outside Experience,Total Score,82,52
2025,6,Outside Experience,Total Score,82,53
2025,6,Outside Experience,Total Score,82,54
2025,6,Outside Experience,Total Score,82,55
2025,6,Outside Experience,Total Score,82,56
2025,6,Outside Experience,Total Score,82,57
2025,6,Outside Experience,Total Score,82,58
2025,6,Outside Experience,Total Score,82,59
